,trap,ERRATICUS,PIPIENS,RESTUANS,SALINARIUS,TARSALIS,TERRITANS,PIPIENSRESTUANS,wnv,Date,Latitude,Longitude,Min_Station_Distance,Closest_Station,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,CodeSum,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Min_Spray_Distance,Spray,closest_spray_all
4041,T155,0,1,1,0,0,0,1,0,2013-08-01,41.776,-87.779,1.5561560274700001,2,2,82,61,72.0,54,62.0, ,0.0,0.0,29.29,29.95,6.2,29,7.1,,0,1.9598564665866531
4042,T158,0,1,1,0,0,0,2,0,2013-08-01,41.683,-87.708,7.46353448795,2,2,82,61,72.0,54,62.0, ,0.0,0.0,29.29,29.95,6.2,29,7.1,,0,3.29976508524485
4043,T159,0,1,1,0,0,0,1,0,2013-08-01,41.733000000000004,-87.65,6.41565901265,2,2,82,61,72.0,54,62.0, ,0.0,0.0,29.29,29.95,6.2,29,7.1,,0,0.02222924007655043
4044,T209,0,1,1,0,0,0,1,0,2013-08-01,41.74100000000001,-87.54700000000001,11.038499183299999,2,2,82,61,72.0,54,62.0, ,0.0,0.0,29.29,29.95,6.2,29,7.1,,0,2.219263422593719
4045,T212,0,1,1,0,0,0,0,0,2013-08-01,41.681000000000004,-87.535,13.3548822572,2,2,82,61,72.0,54,62.0, ,0.0,0.0,29.29,29.95,6.2,29,7.1,,0,3.8326847353285216
4046,T220,0,1,0,0,0,0,0,0,2013-08-01,41.964,-87.69200000000001,12.593985932999999,1,1,81,61,71.0,57,62.0, ,0.0,0.0,29.23,29.95,7.6,30,7.8,,0,0.8580655040980102
4047,T221,0,1,1,1,0,0,1,1,2013-08-01,41.659,-87.539,14.075075449000002,2,2,82,61,72.0,54,62.0, ,0.0,0.0,29.29,29.95,6.2,29,7.1,,0,4.785639290818618
4048,T222,0,0,1,0,0,0,1,0,2013-08-01,41.925,-87.74600000000001,9.598217407469999,2,2,82,61,72.0,54,62.0, ,0.0,0.0,29.29,29.95,6.2,29,7.1,,0,0.8093091410554272
4049,T223,0,1,1,0,0,0,0,0,2013-08-01,41.974,-87.805,6.74864948451,1,1,81,61,71.0,57,62.0, ,0.0,0.0,29.23,29.95,7.6,30,7.8,,0,0.012392934824875716
4050,T224,0,1,1,0,0,0,1,1,2013-08-01,41.946999999999996,-87.671,11.8713452195,2,2,82,61,72.0,54,62.0, ,0.0,0.0,29.29,29.95,6.2,29,7.1,,0,0.4362358168832101
4051,T225,0,1,1,0,0,0,1,2,2013-08-01,41.743,-87.73100000000001,3.15979247731,2,2,82,61,72.0,54,62.0, ,0.0,0.0,29.29,29.95,6.2,29,7.1,,0,1.376042888120292
4052,T226,0,1,1,0,0,0,1,0,2013-08-01,41.794,-87.654,5.09172232864,2,2,82,61,72.0,54,62.0, ,0.0,0.0,29.29,29.95,6.2,29,7.1,,0,2.1801486740809057
4053,T227,0,1,1,0,0,0,1,1,2013-08-01,41.728,-87.601,8.76994638918,2,2,82,61,72.0,54,62.0, ,0.0,0.0,29.29,29.95,6.2,29,7.1,,0,0.06468591017424834
4054,T228,0,1,1,0,0,1,1,0,2013-08-01,41.952,-87.725,11.1159900578,1,1,81,61,71.0,57,62.0, ,0.0,0.0,29.23,29.95,7.6,30,7.8,,0,0.0013661799605086532
4055,T230,0,0,1,0,0,0,1,0,2013-08-01,41.903999999999996,-87.756,8.146488234660001,2,2,82,61,72.0,54,62.0, ,0.0,0.0,29.29,29.95,6.2,29,7.1,,0,0.01952944792932828
4056,T231,0,1,1,0,0,0,1,1,2013-08-01,41.986999999999995,-87.666,13.7584619795,1,1,81,61,71.0,57,62.0, ,0.0,0.0,29.23,29.95,7.6,30,7.8,,0,0.08596116133359662
4057,T232,0,0,1,0,0,0,1,0,2013-08-01,41.913000000000004,-87.66799999999999,9.77825219675,2,2,82,61,72.0,54,62.0, ,0.0,0.0,29.29,29.95,6.2,29,7.1,,0,0.6545980011463854
4058,T233,0,1,1,0,0,0,1,0,2013-08-01,42.01,-87.807,6.568459248530001,1,1,81,61,71.0,57,62.0, ,0.0,0.0,29.23,29.95,7.6,30,7.8,,0,0.011149497591026476
4059,T235,0,1,1,0,0,0,1,0,2013-08-01,41.776,-87.62700000000001,6.493929114,2,2,82,61,72.0,54,62.0, ,0.0,0.0,29.29,29.95,6.2,29,7.1,,0,0.8598576163418831
4060,T236,0,1,1,0,0,0,2,0,2013-08-01,41.995,-87.771,8.340585995760001,1,1,81,61,71.0,57,62.0, ,0.0,0.0,29.23,29.95,7.6,30,7.8,,0,0.25470337076686883
4061,T900,0,0,0,0,0,0,25,9,2013-08-01,41.975,-87.891,2.5656765626199998,1,1,81,61,71.0,57,62.0, ,0.0,0.0,29.23,29.95,7.6,30,7.8,,0,1.039452928190911
4062,T903,0,0,0,0,0,0,1,0,2013-08-01,41.958,-87.931,2.55572222126,1,1,81,61,71.0,57,62.0, ,0.0,0.0,29.23,29.95,7.6,30,7.8,,0,3.2549794710180655
4063,T002,0,2,1,0,0,0,3,4,2013-08-08,41.955,-87.801,7.337331426919999,1,1,78,65,72.0,56,62.0, ,0.0,0.0,29.26,29.98,8.6,5,9.3,,0,0.1802629371261451
4064,T003,0,0,0,0,0,0,1,1,2013-08-08,41.964,-87.758,9.2625688351,1,1,78,65,72.0,56,62.0, ,0.0,0.0,29.26,29.98,8.6,5,9.3,,0,0.9676718196545845
4065,T008,0,2,1,0,0,0,2,0,2013-08-08,42.008,-87.77799999999999,8.02966383335,1,1,78,65,72.0,56,62.0, ,0.0,0.0,29.26,29.98,8.6,5,9.3,,0,0.05404954273490426
4066,T009,0,1,0,0,0,0,2,1,2013-08-08,41.992,-87.863,3.6099846671,1,1,78,65,72.0,56,62.0, ,0.0,0.0,29.26,29.98,8.6,5,9.3,,0,1.1793649091763512
4067,T011,0,0,0,0,0,0,1,1,2013-08-08,41.945,-87.833,6.19970925636,1,1,78,65,72.0,56,62.0, ,0.0,0.0,29.26,29.98,8.6,5,9.3,,0,0.7633954582231183
4068,T012,0,1,0,0,0,0,1,0,2013-08-08,41.99100000000001,-87.74700000000001,9.58050614442,1,1,78,65,72.0,56,62.0, ,0.0,0.0,29.26,29.98,8.6,5,9.3,,0,0.9897066468699725
4069,T013,0,1,1,0,0,0,2,2,2013-08-08,41.924,-87.785,9.06300042138,1,1,78,65,72.0,56,62.0, ,0.0,0.0,29.26,29.98,8.6,5,9.3,,0,0.06973489297786471
4070,T017,0,0,0,0,0,0,1,0,2013-08-08,41.961000000000006,-87.777,8.369506598960001,1,1,78,65,72.0,56,62.0, ,0.0,0.0,29.26,29.98,8.6,5,9.3,,0,0.0676940379436207
4071,T018,0,0,0,0,0,0,1,0,2013-08-08,42.01,-87.662,13.989179614700001,1,1,78,65,72.0,56,62.0, ,0.0,0.0,29.26,29.98,8.6,5,9.3,,0,1.005732628005874
4072,T027,0,1,0,0,0,0,1,1,2013-08-08,41.985,-87.728,10.5778104713,1,1,78,65,72.0,56,62.0, ,0.0,0.0,29.26,29.98,8.6,5,9.3,,0,1.1827254334052897
4073,T028,0,1,0,0,0,0,1,0,2013-08-08,41.986999999999995,-87.69,12.5238370762,1,1,78,65,72.0,56,62.0, ,0.0,0.0,29.26,29.98,8.6,5,9.3,,0,0.045721240055445096
4074,T030,0,1,1,0,0,0,1,1,2013-08-08,41.898999999999994,-87.71700000000001,8.00523231883,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,0.2589106378975566
4075,T031,0,0,1,0,0,0,1,0,2013-08-08,41.801,-87.76299999999999,1.1808715949500002,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,1.6778774840264137
4076,T033,0,0,1,0,0,0,1,0,2013-08-08,41.907,-87.70100000000001,8.7558239145,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,0.7609317766760001,1,0.7553397447005854
4077,T033,0,0,1,0,0,0,1,0,2013-08-08,41.907,-87.70100000000001,8.7558239145,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,0.7609317766760001,1,0.7553397447005854
4078,T035,0,1,0,0,0,0,0,0,2013-08-08,41.763999999999996,-87.742,1.60381551639,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,0.48791200098692894
4079,T039,0,0,1,0,0,0,1,0,2013-08-08,41.912,-87.727,8.7911761884,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,0.7064936929060001,1,0.7287229684103861
4080,T043,0,1,0,0,0,0,1,0,2013-08-08,41.857,-87.695,5.715766073099999,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,1.369345474124189
4081,T046,0,0,1,0,0,0,1,0,2013-08-08,41.891000000000005,-87.654,8.83720536293,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,2.29467495533,1,2.276280873027733
4082,T047,0,0,1,0,0,0,1,0,2013-08-08,41.868,-87.696,6.35482790709,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,0.7198010308054855
4083,T048,0,1,1,0,0,0,1,0,2013-08-08,41.867,-87.654,7.53941661205,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,2.7460847568882163
4084,T049,0,0,1,0,0,0,1,0,2013-08-08,41.896,-87.655,9.09369521734,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,1.9813763091,1,1.9653535412815655
4085,T054,0,0,1,0,0,0,0,0,2013-08-08,41.922,-87.632,11.2445071398,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,2.37507079567,1,2.377939935135807
4086,T054C,0,0,0,0,0,0,1,0,2013-08-08,41.926,-87.634,11.4205063144,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,2.30539197411,1,2.3077554537002856
4087,T061,0,1,1,0,0,0,1,1,2013-08-08,41.801,-87.679,3.90978777708,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,1.320987038678769
4088,T062,0,0,1,0,0,0,1,0,2013-08-08,41.801,-87.712,2.31075505672,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,1.0540974743655334
4089,T063,0,0,1,0,0,0,1,0,2013-08-08,41.826,-87.727,3.0475395170599997,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,2.787835771045319
4090,T065,0,1,1,0,0,0,1,2,2013-08-08,41.778,-87.75200000000001,0.552120875441,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,0.5647227978131815
4091,T066,0,0,1,0,0,0,3,1,2013-08-08,41.772,-87.70299999999999,2.70941941157,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,0.062492891081133636
4092,T069,0,1,1,0,0,0,1,0,2013-08-08,41.768,-87.679,3.9705502978300005,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,0.8210434004577626
4093,T073,0,0,1,0,0,0,1,0,2013-08-08,41.773,-87.601,7.851848324189999,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,1.0200488298579926
4094,T074,0,1,1,0,0,0,1,0,2013-08-08,41.823,-87.666,5.1227228159400005,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,2.957974541401836
4095,T077,0,0,1,0,0,0,0,0,2013-08-08,41.778999999999996,-87.586,8.588495143,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,1.823830902959741
4096,T079,0,0,1,0,0,0,1,0,2013-08-08,41.766000000000005,-87.56299999999999,9.86105207766,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,2.093496458194432
4097,T080,0,1,1,0,0,0,1,1,2013-08-08,41.755,-87.613,7.493436130119999,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,0.1447609338850752
4098,T082,0,1,1,0,0,0,1,1,2013-08-08,41.803000000000004,-87.64299999999999,5.75041762845,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,2.8941700145755886
4099,T083,0,0,1,0,0,0,1,0,2013-08-08,41.754,-87.59100000000001,8.60641370505,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,0.7048440502221699
4100,T089,0,0,1,0,0,0,1,1,2013-08-08,41.723,-87.65,6.83301494426,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,0.04572552012646952
4101,T090,0,1,1,0,0,0,1,0,2013-08-08,41.868,-87.667,7.160977485539999,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,2.0910285212083344
4102,T094,0,1,1,0,0,0,1,0,2013-08-08,41.721000000000004,-87.666,6.314798485830001,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,0.16719317191679503
4103,T095,0,0,1,0,0,0,1,0,2013-08-08,41.70399999999999,-87.704,6.17912579176,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,2.389134637192586
4104,T099,0,0,1,0,0,0,1,0,2013-08-08,41.733999999999995,-87.556,10.745137344200002,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,1.6520711167330389
4105,T102,0,0,1,0,0,0,1,0,2013-08-08,41.75,-87.605,7.991190652110001,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,0.2626299594224432
4106,T114,0,1,1,0,0,0,1,0,2013-08-08,41.799,-87.73700000000001,1.18539239674,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,0.9349896039408432
4107,T115,0,1,1,0,0,0,2,1,2013-08-08,41.673,-87.6,11.071114382000001,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,2.886393518572813
4108,T128,0,1,1,0,0,0,1,0,2013-08-08,41.705,-87.566,11.120713435599999,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,1.5856047158739959
4109,T135,0,1,1,0,0,0,1,0,2013-08-08,41.662,-87.725,8.67089799476,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,4.939085299333966
4110,T138,0,1,1,0,0,0,0,0,2013-08-08,41.726000000000006,-87.585,9.57212732595,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,0.09251801092730132
4111,T145,0,0,1,0,0,0,0,0,2013-08-08,41.878,-87.63,8.942592190980001,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,3.729662224143462
4112,T147,0,1,0,0,0,0,0,0,2013-08-08,41.931999999999995,-87.7,10.427401011699999,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,0.0,1,0.029211235739921383
4113,T151,0,1,1,0,0,0,1,1,2013-08-08,41.916000000000004,-87.801,8.71615596247,1,1,78,65,72.0,56,62.0, ,0.0,0.0,29.26,29.98,8.6,5,9.3,,0,0.05889358442344134
4114,T152,0,1,0,0,0,0,0,0,2013-08-08,41.846000000000004,-87.71600000000001,4.53892972315,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,1.9164116402713152
4115,T155,0,0,1,0,0,0,1,1,2013-08-08,41.776,-87.779,1.5561560274700001,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,1.9598564665866531
4116,T158,0,1,1,0,0,0,3,2,2013-08-08,41.683,-87.708,7.46353448795,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,3.29976508524485
4117,T159,0,1,1,0,0,0,1,0,2013-08-08,41.733000000000004,-87.65,6.41565901265,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,0.02222924007655043
4118,T209,0,1,1,0,0,0,1,0,2013-08-08,41.74100000000001,-87.54700000000001,11.038499183299999,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,2.219263422593719
4119,T212,0,0,1,0,0,0,1,0,2013-08-08,41.681000000000004,-87.535,13.3548822572,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,3.8326847353285216
4120,T220,0,1,0,0,0,0,1,0,2013-08-08,41.964,-87.69200000000001,12.593985932999999,1,1,78,65,72.0,56,62.0, ,0.0,0.0,29.26,29.98,8.6,5,9.3,,0,0.8580655040980102
4121,T221,0,1,1,0,0,0,2,0,2013-08-08,41.659,-87.539,14.075075449000002,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,4.785639290818618
4122,T222,0,0,1,0,0,0,1,0,2013-08-08,41.925,-87.74600000000001,9.598217407469999,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,0.8093091410554272
4123,T223,0,0,0,0,0,0,1,1,2013-08-08,41.974,-87.805,6.74864948451,1,1,78,65,72.0,56,62.0, ,0.0,0.0,29.26,29.98,8.6,5,9.3,,0,0.012392934824875716
4124,T224,0,0,1,0,0,0,1,0,2013-08-08,41.946999999999996,-87.671,11.8713452195,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,0.434694713121,1,0.4362358168832101
4125,T224,0,0,1,0,0,0,1,0,2013-08-08,41.946999999999996,-87.671,11.8713452195,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,0.434694713121,1,0.4362358168832101
4126,T225,0,0,1,0,0,0,2,1,2013-08-08,41.743,-87.73100000000001,3.15979247731,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,1.376042888120292
4127,T226,0,1,1,0,0,0,1,2,2013-08-08,41.794,-87.654,5.09172232864,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,2.1801486740809057
4128,T227,0,1,1,0,0,0,1,1,2013-08-08,41.728,-87.601,8.76994638918,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,0.06468591017424834
4129,T228,0,1,1,0,0,0,0,0,2013-08-08,41.952,-87.725,11.1159900578,1,1,78,65,72.0,56,62.0, ,0.0,0.0,29.26,29.98,8.6,5,9.3,,0,0.0013661799605086532
4130,T230,0,1,1,0,0,0,1,3,2013-08-08,41.903999999999996,-87.756,8.146488234660001,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,0.01952944792932828
4131,T231,0,0,0,0,0,0,1,0,2013-08-08,41.986999999999995,-87.666,13.7584619795,1,1,78,65,72.0,56,62.0, ,0.0,0.0,29.26,29.98,8.6,5,9.3,,0,0.08596116133359662
4132,T232,0,0,1,0,0,0,1,0,2013-08-08,41.913000000000004,-87.66799999999999,9.77825219675,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,0.6612157154230001,1,0.6545980011463854
4133,T233,0,1,0,0,0,0,2,1,2013-08-08,42.01,-87.807,6.568459248530001,1,1,78,65,72.0,56,62.0, ,0.0,0.0,29.26,29.98,8.6,5,9.3,,0,0.011149497591026476
4134,T235,0,1,1,0,0,0,1,0,2013-08-08,41.776,-87.62700000000001,6.493929114,2,2,79,69,74.0,55,62.0, ,0.0,0.0,29.33,29.96,10.5,5,10.8,,0,0.8598576163418831
4135,T236,0,1,0,0,0,0,1,0,2013-08-08,41.995,-87.771,8.340585995760001,1,1,78,65,72.0,56,62.0, ,0.0,0.0,29.26,29.98,8.6,5,9.3,,0,0.25470337076686883
4136,T900,0,4,1,0,0,0,5,2,2013-08-08,41.975,-87.891,2.5656765626199998,1,1,78,65,72.0,56,62.0, ,0.0,0.0,29.26,29.98,8.6,5,9.3,,0,1.039452928190911
4137,T903,0,1,0,0,0,0,0,0,2013-08-08,41.958,-87.931,2.55572222126,1,1,78,65,72.0,56,62.0, ,0.0,0.0,29.26,29.98,8.6,5,9.3,,0,3.2549794710180655
4138,T002,0,1,1,0,0,0,1,0,2013-08-15,41.955,-87.801,7.337331426919999,1,1,75,55,65.0,53,58.0, ,0.0,0.0,29.4,30.13,4.2,24,4.9,0.20705153284000002,1,0.1802629371261451
4139,T002,0,1,1,0,0,0,1,0,2013-08-15,41.955,-87.801,7.337331426919999,1,1,75,55,65.0,53,58.0, ,0.0,0.0,29.4,30.13,4.2,24,4.9,0.20705153284000002,1,0.1802629371261451
4140,T002,0,1,1,0,0,0,1,0,2013-08-15,41.955,-87.801,7.337331426919999,1,1,75,55,65.0,53,58.0, ,0.0,0.0,29.4,30.13,4.2,24,4.9,0.20705153284000002,1,0.1802629371261451
4141,T003,0,1,1,0,0,0,1,0,2013-08-15,41.964,-87.758,9.2625688351,1,1,75,55,65.0,53,58.0, ,0.0,0.0,29.4,30.13,4.2,24,4.9,,0,0.9676718196545845
4142,T008,0,1,1,0,0,0,1,0,2013-08-15,42.008,-87.77799999999999,8.02966383335,1,1,75,55,65.0,53,58.0, ,0.0,0.0,29.4,30.13,4.2,24,4.9,,0,0.05404954273490426
4143,T009,0,1,1,0,0,0,1,0,2013-08-15,41.992,-87.863,3.6099846671,1,1,75,55,65.0,53,58.0, ,0.0,0.0,29.4,30.13,4.2,24,4.9,,0,1.1793649091763512
4144,T011,0,1,1,0,0,0,1,0,2013-08-15,41.945,-87.833,6.19970925636,1,1,75,55,65.0,53,58.0, ,0.0,0.0,29.4,30.13,4.2,24,4.9,0.772880754907,1,0.7633954582231183
4145,T011,0,1,1,0,0,0,1,0,2013-08-15,41.945,-87.833,6.19970925636,1,1,75,55,65.0,53,58.0, ,0.0,0.0,29.4,30.13,4.2,24,4.9,0.772880754907,1,0.7633954582231183
4146,T012,0,1,1,0,0,0,1,0,2013-08-15,41.99100000000001,-87.74700000000001,9.58050614442,1,1,75,55,65.0,53,58.0, ,0.0,0.0,29.4,30.13,4.2,24,4.9,,0,0.9897066468699725
4147,T013,0,0,0,0,0,0,1,1,2013-08-15,41.924,-87.785,9.06300042138,1,1,75,55,65.0,53,58.0, ,0.0,0.0,29.4,30.13,4.2,24,4.9,0.08613924684360001,1,0.06973489297786471
4148,T017,0,0,1,0,0,0,1,0,2013-08-15,41.961000000000006,-87.777,8.369506598960001,1,1,75,55,65.0,53,58.0, ,0.0,0.0,29.4,30.13,4.2,24,4.9,,0,0.0676940379436207
4149,T018,0,0,1,0,0,0,1,0,2013-08-15,42.01,-87.662,13.989179614700001,1,1,75,55,65.0,53,58.0, ,0.0,0.0,29.4,30.13,4.2,24,4.9,,0,1.005732628005874
4150,T027,0,1,0,0,0,0,1,0,2013-08-15,41.985,-87.728,10.5778104713,1,1,75,55,65.0,53,58.0, ,0.0,0.0,29.4,30.13,4.2,24,4.9,,0,1.1827254334052897
4151,T028,0,1,1,0,0,0,2,2,2013-08-15,41.986999999999995,-87.69,12.5238370762,1,1,75,55,65.0,53,58.0, ,0.0,0.0,29.4,30.13,4.2,24,4.9,,0,0.045721240055445096
4152,T030,0,2,1,0,0,0,2,2,2013-08-15,41.898999999999994,-87.71700000000001,8.00523231883,2,2,74,57,66.0,50,58.0, ,0.0,0.0,29.47,30.13,4.5,22,5.0,,0,0.2589106378975566
4153,T031,0,1,0,0,0,0,1,0,2013-08-15,41.801,-87.76299999999999,1.1808715949500002,2,2,74,57,66.0,50,58.0, ,0.0,0.0,29.47,30.13,4.5,22,5.0,,0,1.6778774840264137
4154,T033,0,1,1,0,0,0,1,0,2013-08-15,41.907,-87.70100000000001,8.7558239145,2,2,74,57,66.0,50,58.0, ,0.0,0.0,29.47,30.13,4.5,22,5.0,,0,0.7553397447005854
4155,T035,0,0,0,0,0,0,1,0,2013-08-15,41.763999999999996,-87.742,1.60381551639,2,2,74,57,66.0,50,58.0, ,0.0,0.0,29.47,30.13,4.5,22,5.0,,0,0.48791200098692894
4156,T039,0,0,0,0,0,0,1,0,2013-08-15,41.912,-87.727,8.7911761884,2,2,74,57,66.0,50,58.0, ,0.0,0.0,29.47,30.13,4.5,22,5.0,,0,0.7287229684103861
4157,T043,0,1,0,0,0,0,1,0,2013-08-15,41.857,-87.695,5.715766073099999,2,2,74,57,66.0,50,58.0, ,0.0,0.0,29.47,30.13,4.5,22,5.0,,0,1.369345474124189
4158,T046,0,1,0,0,0,0,1,0,2013-08-15,41.891000000000005,-87.654,8.83720536293,2,2,74,57,66.0,50,58.0, ,0.0,0.0,29.47,30.13,4.5,22,5.0,,0,2.276280873027733
4159,T047,0,1,0,0,0,0,1,2,2013-08-15,41.868,-87.696,6.35482790709,2,2,74,57,66.0,50,58.0, ,0.0,0.0,29.47,30.13,4.5,22,5.0,,0,0.7198010308054855
4160,T048,0,1,0,0,0,0,1,0,2013-08-15,41.867,-87.654,7.53941661205,2,2,74,57,66.0,50,58.0, ,0.0,0.0,29.47,30.13,4.5,22,5.0,,0,2.7460847568882163
4161,T049,0,1,0,0,0,0,0,0,2013-08-15,41.896,-87.655,9.09369521734,2,2,74,57,66.0,50,58.0, ,0.0,0.0,29.47,30.13,4.5,22,5.0,,0,1.9653535412815655
4162,T054,0,1,0,0,0,0,2,0,2013-08-15,41.922,-87.632,11.2445071398,2,2,74,57,66.0,50,58.0, ,0.0,0.0,29.47,30.13,4.5,22,5.0,,0,2.377939935135807
4163,T054C,0,1,0,0,0,0,1,1,2013-08-15,41.926,-87.634,11.4205063144,2,2,74,57,66.0,50,58.0, ,0.0,0.0,29.47,30.13,4.5,22,5.0,,0,2.3077554537002856
4164,T061,0,1,1,0,0,0,1,1,2013-08-15,41.801,-87.679,3.90978777708,2,2,74,57,66.0,50,58.0, ,0.0,0.0,29.47,30.13,4.5,22,5.0,,0,1.320987038678769
4165,T062,0,1,1,0,0,0,0,0,2013-08-15,41.801,-87.712,2.31075505672,2,2,74,57,66.0,50,58.0, ,0.0,0.0,29.47,30.13,4.5,22,5.0,,0,1.0540974743655334
4166,T063,0,0,0,0,0,0,1,0,2013-08-15,41.826,-87.727,3.0475395170599997,2,2,74,57,66.0,50,58.0, ,0.0,0.0,29.47,30.13,4.5,22,5.0,,0,2.787835771045319
4167,T065,0,0,1,0,0,0,1,0,2013-08-15,41.778,-87.75200000000001,0.552120875441,2,2,74,57,66.0,50,58.0, ,0.0,0.0,29.47,30.13,4.5,22,5.0,,0,0.5647227978131815
4168,T066,0,1,0,0,0,0,1,1,2013-08-15,41.772,-87.70299999999999,2.70941941157,2,2,74,57,66.0,50,58.0, ,0.0,0.0,29.47,30.13,4.5,22,5.0,,0,0.062492891081133636
4169,T069,0,1,0,0,0,0,1,0,2013-08-15,41.768,-87.679,3.9705502978300005,2,2,74,57,66.0,50,58.0, ,0.0,0.0,29.47,30.13,4.5,22,5.0,,0,0.8210434004577626
