,Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,CodeSum,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Lat,Long
2451,2,2013-08-30,96,69,83.0,67,71.0,TSRA RA,0.0,0.47,29.21,29.85,5.3,24,7.8,41.786,-87.752
2452,1,2013-08-31,78,71,75.0,67,69.0,TS TSRA,0.0,0.07,29.1,29.82,6.1,5,7.2,41.995,-87.933
2453,2,2013-08-31,77,70,74.0,66,68.0,TS TSRA RA BR,0.0,0.96,29.16,29.81,5.8,4,7.0,41.786,-87.752
2454,1,2013-09-01,85,65,75.0,67,70.0,TS,0.0,0.14,29.05,29.76,4.2,29,5.2,41.995,-87.933
2455,2,2013-09-01,84,68,76.0,66,69.0, ,0.0,0.02,29.11,29.75,3.9,27,5.8,41.786,-87.752
2456,1,2013-09-02,79,60,70.0,61,64.0, ,0.0,0.0,29.21,29.9,8.1,2,9.2,41.995,-87.933
2457,2,2013-09-02,77,62,70.0,60,64.0, ,0.0,0.0,29.27,29.89,7.5,2,8.7,41.786,-87.752
2458,1,2013-09-03,77,57,67.0,54,59.0, ,0.0,0.0,29.32,30.02,4.0,30,5.8,41.995,-87.933
2459,2,2013-09-03,76,58,67.0,54,60.0, ,0.0,0.0,29.39,30.02,1.5,34,4.6,41.786,-87.752
2460,1,2013-09-04,84,59,72.0,57,63.0, ,0.0,0.0,29.37,30.08,6.2,26,7.0,41.995,-87.933
2461,2,2013-09-04,84,59,72.0,55,62.0, ,0.0,0.0,29.44,30.08,6.4,25,6.8,41.786,-87.752
2462,1,2013-09-05,74,59,67.0,54,60.0, ,0.0,0.01,29.49,30.2,9.0,5,9.2,41.995,-87.933
2463,2,2013-09-05,74,65,70.0,53,60.0, ,0.0,0.0,29.55,30.19,9.2,6,9.9,41.786,-87.752
2464,1,2013-09-06,86,57,72.0,58,64.0, ,0.0,0.0,29.38,30.11,4.7,20,6.0,41.995,-87.933
2465,2,2013-09-06,85,62,74.0,55,63.0, ,0.0,0.0,29.44,30.11,4.3,17,6.0,41.786,-87.752
2466,1,2013-09-07,88,65,77.0,62,68.0, ,0.0,0.01,29.21,29.94,5.7,23,6.9,41.995,-87.933
2467,2,2013-09-07,87,68,78.0,61,67.0, ,0.0,0.0,29.28,29.94,5.8,23,7.7,41.786,-87.752
2468,1,2013-09-08,77,71,74.0,66,69.0, ,0.0,0.0,29.26,29.98,10.5,7,11.9,41.995,-87.933
2469,2,2013-09-08,78,71,75.0,65,68.0, ,0.0,0.0,29.33,29.96,10.1,7,12.0,41.786,-87.752
2470,1,2013-09-09,94,68,81.0,70,74.0, ,0.0,0.0,29.15,29.86,9.0,20,10.1,41.995,-87.933
2471,2,2013-09-09,94,69,82.0,68,73.0,HZ,0.0,0.0,29.22,29.86,8.5,20,9.2,41.786,-87.752
2472,1,2013-09-10,95,77,86.0,64,71.0, ,0.0,0.0,29.25,29.95,12.1,24,12.5,41.995,-87.933
2473,2,2013-09-10,96,78,87.0,63,71.0, ,0.0,0.0,29.32,29.94,12.2,24,12.5,41.786,-87.752
2474,1,2013-09-11,91,75,83.0,66,71.0, ,0.0,0.01,29.28,29.98,4.2,27,7.5,41.995,-87.933
2475,2,2013-09-11,92,75,84.0,66,71.0, ,0.0,0.01,29.34,29.97,5.1,25,6.9,41.786,-87.752
2476,1,2013-09-12,82,62,72.0,59,64.0,RA,0.0,0.01,29.28,29.98,7.0,35,9.4,41.995,-87.933
2477,2,2013-09-12,83,63,73.0,58,64.0, ,0.0,0.06,29.34,29.97,6.8,34,9.8,41.786,-87.752
2478,1,2013-09-13,67,52,60.0,45,52.0, ,0.0,0.0,29.41,30.13,10.7,1,11.5,41.995,-87.933
2479,2,2013-09-13,67,54,61.0,45,53.0, ,0.0,0.01,29.47,30.12,12.8,1,13.5,41.786,-87.752
2480,1,2013-09-14,72,47,60.0,43,52.0, ,0.0,0.0,29.36,30.1,4.7,21,5.9,41.995,-87.933
2481,2,2013-09-14,72,51,62.0,41,52.0, ,0.0,0.0,29.44,30.11,5.3,19,6.3,41.786,-87.752
2482,1,2013-09-15,62,56,59.0,52,55.0,RA BR,0.0,0.65,29.34,30.06,1.1,2,5.4,41.995,-87.933
2483,2,2013-09-15,62,58,60.0,51,55.0,RA DZ BR,0.0,0.24,29.41,30.06,0.4,19,5.1,41.786,-87.752
2484,1,2013-09-16,64,51,58.0,47,52.0, ,0.0,0.0,29.59,30.3,9.7,3,10.8,41.995,-87.933
2485,2,2013-09-16,64,55,60.0,47,53.0, ,0.0,0.01,29.65,30.29,11.4,3,12.8,41.786,-87.752
2486,1,2013-09-17,71,49,60.0,51,56.0, ,0.0,0.0,29.49,30.23,7.0,13,7.6,41.995,-87.933
2487,2,2013-09-17,70,53,62.0,49,55.0, ,0.0,0.01,29.55,30.23,7.2,12,8.2,41.786,-87.752
2488,1,2013-09-18,81,60,71.0,60,64.0, ,0.0,0.55,29.26,30.01,8.7,18,9.0,41.995,-87.933
2489,2,2013-09-18,82,62,72.0,58,62.0,TS HZ,0.0,0.51,29.35,30.02,6.7,17,9.1,41.786,-87.752
2490,1,2013-09-19,84,69,77.0,68,70.0,TS TSRA RA FG BR HZ,0.0,0.84,29.14,29.87,8.3,16,10.6,41.995,-87.933
2491,2,2013-09-19,84,70,77.0,66,69.0,RA BR HZ,0.0,0.01,29.21,29.87,7.8,16,10.0,41.786,-87.752
2492,1,2013-09-20,76,58,67.0,60,63.0, ,0.0,0.01,29.08,29.8,10.1,26,11.0,41.995,-87.933
2493,2,2013-09-20,77,59,68.0,59,63.0, ,0.0,0.02,29.15,29.8,10.3,26,11.2,41.786,-87.752
2494,1,2013-09-21,67,52,60.0,48,53.0, ,0.0,0.0,29.17,29.87,9.6,33,10.0,41.995,-87.933
2495,2,2013-09-21,67,51,59.0,46,53.0, ,0.0,0.0,29.23,29.87,9.0,33,9.5,41.786,-87.752
2496,1,2013-09-22,67,49,58.0,47,52.0, ,0.0,0.0,29.3,30.01,6.2,4,7.5,41.995,-87.933
2497,2,2013-09-22,67,49,58.0,45,51.0, ,0.0,0.0,29.36,30.01,4.8,5,6.8,41.786,-87.752
2498,1,2013-09-23,67,46,57.0,48,53.0, ,0.0,0.0,29.34,30.06,4.9,10,6.1,41.995,-87.933
2499,2,2013-09-23,67,50,59.0,45,52.0, ,0.0,0.0,29.41,30.06,6.8,11,7.6,41.786,-87.752
2500,1,2013-09-24,70,49,60.0,49,54.0, ,0.0,0.0,29.26,30.0,6.2,10,8.0,41.995,-87.933
2501,2,2013-09-24,91,52,71.0,48,54.0, ,0.0,0.0,29.33,30.0,5.8,9,7.7,41.786,-87.752
2502,1,2013-09-25,70,51,61.0,52,56.0, ,0.0,0.0,29.23,29.95,4.8,5,5.7,41.995,-87.933
2503,2,2013-09-25,71,56,64.0,51,56.0, ,0.0,0.0,29.29,29.95,5.9,6,6.6,41.786,-87.752
2504,1,2013-09-26,75,50,63.0,52,58.0,BR,0.0,0.0,29.34,30.04,3.8,8,4.2,41.995,-87.933
2505,2,2013-09-26,75,55,65.0,52,58.0, ,0.0,0.0,29.4,30.04,4.1,9,4.6,41.786,-87.752
2506,1,2013-09-27,81,52,67.0,51,57.0, ,0.0,0.0,29.38,30.09,7.0,13,7.4,41.995,-87.933
2507,2,2013-09-27,80,57,69.0,48,57.0, ,0.0,0.0,29.44,30.09,6.6,12,7.3,41.786,-87.752
2508,1,2013-09-28,84,55,70.0,56,62.0,RA BR,0.0,0.2,29.24,29.98,10.9,19,12.7,41.995,-87.933
2509,2,2013-09-28,85,58,72.0,54,61.0,RA BR,0.0,0.02,29.31,29.98,10.2,18,11.3,41.786,-87.752
2510,1,2013-09-29,68,51,60.0,49,54.0,RA BR,0.0,0.18,29.29,30.01,6.0,36,7.6,41.995,-87.933
2511,2,2013-09-29,84,53,68.0,48,54.0,RA BR,0.0,0.22,29.36,30.01,6.3,36,7.8,41.786,-87.752
2512,1,2013-09-30,74,47,61.0,49,55.0, ,0.0,0.0,29.21,29.93,5.8,19,6.2,41.995,-87.933
2513,2,2013-09-30,76,50,63.0,47,55.0, ,0.0,0.0,29.28,29.93,4.2,19,4.9,41.786,-87.752
2514,1,2013-10-01,79,62,71.0,62,65.0,BR,0.0,0.0,29.21,29.92,12.5,22,12.2,41.995,-87.933
2515,2,2013-10-01,79,62,71.0,61,64.0,BR HZ,0.0,0.0,29.28,29.92,11.9,21,11.5,41.786,-87.752
2516,1,2013-10-02,76,62,69.0,50,59.0,BR,0.0,0.0,29.31,30.02,4.7,7,6.4,41.995,-87.933
2517,2,2013-10-02,77,64,71.0,50,59.0,BR HZ,0.0,0.0,29.37,30.02,5.2,7,7.3,41.786,-87.752
2518,1,2013-10-03,78,60,69.0,65,67.0,RA DZ FG+ BR,0.0,0.12,29.19,29.91,7.4,19,7.9,41.995,-87.933
2519,2,2013-10-03,78,64,71.0,65,67.0,RA DZ FG+ BR HZ,0.0,0.8,29.26,29.91,7.1,19,7.7,41.786,-87.752
2520,1,2013-10-04,74,65,70.0,65,66.0,RA BR,0.0,0.01,29.23,29.94,2.6,12,6.2,41.995,-87.933
2521,2,2013-10-04,76,66,71.0,64,66.0,BR HZ,0.0,0.0,29.29,29.94,2.0,16,6.0,41.786,-87.752
2522,1,2013-10-05,80,61,71.0,66,68.0,TSRA BR,0.0,0.82,29.11,29.84,5.2,19,6.4,41.995,-87.933
2523,2,2013-10-05,81,65,73.0,66,68.0,BR HZ,0.0,0.68,29.18,29.83,6.7,19,8.1,41.786,-87.752
2524,1,2013-10-06,64,45,55.0,44,49.0,RA,0.0,0.09,29.02,29.75,8.7,25,9.5,41.995,-87.933
2525,2,2013-10-06,76,48,62.0,44,50.0,RA DZ BR,0.0,0.06,29.1,29.76,10.1,25,10.6,41.786,-87.752
2526,1,2013-10-07,68,45,57.0,45,50.0, ,0.0,0.01,29.23,29.92,6.1,28,9.0,41.995,-87.933
2527,2,2013-10-07,67,45,56.0,44,50.0, ,0.0,0.0,29.3,29.94,6.3,26,9.1,41.786,-87.752
2528,1,2013-10-08,75,43,59.0,48,53.0, ,0.0,0.0,29.42,30.13,4.7,18,5.6,41.995,-87.933
2529,2,2013-10-08,76,49,63.0,46,53.0, ,0.0,0.0,29.49,30.13,4.0,17,5.0,41.786,-87.752
2530,1,2013-10-09,71,48,60.0,47,53.0, ,0.0,0.0,29.45,30.18,3.6,12,4.6,41.995,-87.933
2531,2,2013-10-09,70,52,61.0,47,53.0, ,0.0,0.0,29.52,30.18,3.4,11,4.9,41.786,-87.752
2532,1,2013-10-10,74,46,60.0,50,55.0,BR,0.0,0.0,29.37,30.11,2.9,13,3.9,41.995,-87.933
2533,2,2013-10-10,75,51,63.0,49,55.0, ,0.0,0.0,29.44,30.11,3.0,12,3.8,41.786,-87.752
2534,1,2013-10-11,76,51,64.0,51,56.0, ,0.0,0.0,29.28,30.02,7.3,14,7.7,41.995,-87.933
2535,2,2013-10-11,77,56,67.0,48,56.0, ,0.0,0.0,29.36,30.02,6.1,14,6.9,41.786,-87.752
2536,1,2013-10-12,73,46,60.0,54,57.0,RA BR,0.0,0.12,29.32,30.02,5.7,21,7.4,41.995,-87.933
2537,2,2013-10-12,73,53,63.0,52,57.0, ,0.0,0.01,29.39,30.02,6.0,21,8.6,41.786,-87.752
2538,1,2013-10-13,64,44,54.0,41,48.0, ,0.0,0.0,29.62,30.32,5.3,32,6.6,41.995,-87.933
2539,2,2013-10-13,65,46,56.0,40,48.0, ,0.0,0.0,29.68,30.33,3.1,34,5.0,41.786,-87.752
2540,1,2013-10-14,62,42,52.0,44,49.0, ,0.0,0.0,29.53,30.29,6.6,8,8.4,41.995,-87.933
2541,2,2013-10-14,62,45,54.0,43,49.0, ,0.0,0.0,29.59,30.29,7.2,8,8.4,41.786,-87.752
2542,1,2013-10-15,64,49,57.0,51,54.0,RA BR,0.0,0.07,29.14,29.91,7.6,19,10.6,41.995,-87.933
2543,2,2013-10-15,65,51,58.0,50,54.0,RA BR,0.0,0.09,29.22,29.92,6.9,19,9.7,41.786,-87.752
2544,1,2013-10-16,54,47,51.0,45,48.0,DZ,0.0,0.01,29.16,29.89,10.5,25,10.8,41.995,-87.933
2545,2,2013-10-16,54,47,51.0,43,47.0,DZ,0.0,0.01,29.23,29.91,10.5,25,10.7,41.786,-87.752
2546,1,2013-10-17,53,40,47.0,44,46.0,RA BR,0.0,0.29,29.12,29.86,6.1,26,6.9,41.995,-87.933
2547,2,2013-10-17,54,44,49.0,43,47.0,RA BR HZ,0.0,0.17,29.2,29.88,7.1,24,7.9,41.786,-87.752
2548,1,2013-10-18,50,39,45.0,40,43.0, ,0.0,0.0,29.18,29.91,8.3,26,8.7,41.995,-87.933
2549,2,2013-10-18,50,42,46.0,39,43.0, ,0.0,0.0,29.26,29.93,7.9,25,8.6,41.786,-87.752
2550,1,2013-10-19,54,42,48.0,37,42.0,RA,0.0,0.01,29.1,29.83,8.9,25,9.2,41.995,-87.933
2551,2,2013-10-19,54,43,49.0,36,43.0,RA,0.0,0.01,29.17,29.85,10.1,24,10.4,41.786,-87.752
2552,1,2013-10-20,61,36,49.0,42,46.0,RA,0.0,0.01,29.07,29.8,5.1,20,6.1,41.995,-87.933
2553,2,2013-10-20,65,41,53.0,41,47.0,RA,0.0,0.02,29.15,29.82,7.5,21,8.4,41.786,-87.752
2554,1,2013-10-21,55,33,44.0,31,38.0, ,0.0,0.01,29.19,29.9,10.8,27,11.5,41.995,-87.933
2555,2,2013-10-21,55,36,46.0,32,40.0,RA,0.0,0.03,29.26,29.92,10.3,27,10.8,41.786,-87.752
2556,1,2013-10-22,42,29,36.0,31,34.0,RA,0.01,0.01,29.21,29.95,5.4,26,6.1,41.995,-87.933
2557,2,2013-10-22,41,31,36.0,31,35.0,RA DZ BR,0.0,0.03,29.28,29.97,4.6,26,5.4,41.786,-87.752
2558,1,2013-10-23,46,32,39.0,27,34.0, ,0.0,0.01,29.24,29.98,9.2,30,10.0,41.995,-87.933
2559,2,2013-10-23,46,32,39.0,27,34.0,RA SN,0.02,0.01,29.32,30.0,9.2,29,9.2,41.786,-87.752
2560,1,2013-10-24,44,31,38.0,25,33.0, ,0.01,0.01,29.45,30.16,10.3,30,10.9,41.995,-87.933
2561,2,2013-10-24,44,34,39.0,25,34.0, ,0.0,0.0,29.52,30.2,9.2,30,9.9,41.786,-87.752
2562,1,2013-10-25,51,29,40.0,26,35.0, ,0.0,0.0,29.47,30.24,10.8,24,11.7,41.995,-87.933
2563,2,2013-10-25,51,29,40.0,26,36.0, ,0.0,0.0,29.57,30.28,10.4,23,11.3,41.786,-87.752
2564,1,2013-10-26,55,37,46.0,29,39.0, ,0.0,0.0,29.22,29.96,10.9,27,14.2,41.995,-87.933
2565,2,2013-10-26,55,38,47.0,29,39.0, ,0.0,0.0,29.3,29.98,10.5,26,13.4,41.786,-87.752
2566,1,2013-10-27,54,29,42.0,29,37.0, ,0.0,0.0,29.28,30.02,6.3,23,6.6,41.995,-87.933
2567,2,2013-10-27,55,32,44.0,29,38.0, ,0.0,0.0,29.37,30.05,6.4,23,6.7,41.786,-87.752
2568,1,2013-10-28,53,35,44.0,37,41.0, ,0.0,0.0,29.54,30.26,9.0,4,9.4,41.995,-87.933
2569,2,2013-10-28,54,36,45.0,38,42.0, ,0.0,0.0,29.6,30.26,8.8,4,10.3,41.786,-87.752
2570,1,2013-10-29,57,42,50.0,40,45.0, ,0.0,0.01,29.49,30.25,6.1,10,7.5,41.995,-87.933
2571,2,2013-10-29,57,43,50.0,39,45.0,RA HZ,0.0,0.01,29.57,30.26,5.9,11,6.6,41.786,-87.752
2572,1,2013-10-30,63,43,53.0,52,53.0,RA BR HZ,0.0,0.55,29.22,30.0,6.6,15,7.5,41.995,-87.933
2573,2,2013-10-30,64,47,56.0,52,53.0,RA BR HZ,0.0,1.16,29.29,30.01,5.3,14,6.2,41.786,-87.752
2574,1,2013-10-31,64,46,55.0,56,57.0,RA BR,0.0,1.04,28.69,29.45,9.4,24,11.5,41.995,-87.933
2575,2,2013-10-31,65,47,56.0,56,57.0,RA BR,0.0,2.03,28.77,29.47,9.5,23,11.4,41.786,-87.752
2576,1,2014-05-01,49,42,46.0,38,42.0,RA DZ BR,0.0,0.09,29.02,29.74,13.5,24,13.4,41.995,-87.933
2577,2,2014-05-01,50,43,47.0,42,44.0,RA DZ,0.0,0.09,29.1,29.76,14.1,24,14.0,41.786,-87.752
2578,1,2014-05-02,53,46,50.0,39,45.0, ,0.0,0.01,29.03,29.77,10.2,24,11.5,41.995,-87.933
2579,2,2014-05-02,80,47,63.0,43,47.0,RA,0.0,0.04,29.1,29.79,10.7,23,11.9,41.786,-87.752
2580,1,2014-05-03,67,46,57.0,37,48.0, ,0.0,0.0,29.07,29.77,13.8,28,14.7,41.995,-87.933
2581,2,2014-05-03,68,49,59.0,39,49.0, ,0.0,0.0,29.13,29.77,13.3,28,14.1,41.786,-87.752
2582,1,2014-05-04,58,44,51.0,29,41.0, ,0.0,0.0,29.31,30.01,4.8,3,10.0,41.995,-87.933
2583,2,2014-05-04,61,47,54.0,31,43.0, ,0.0,0.0,29.37,30.01,5.6,4,11.1,41.786,-87.752
2584,1,2014-05-05,55,43,49.0,34,42.0,RA,0.0,0.05,29.26,29.98,12.6,5,13.1,41.995,-87.933
2585,2,2014-05-05,59,45,52.0,36,44.0,RA,0.0,0.01,29.31,29.98,12.5,5,13.8,41.786,-87.752
2586,1,2014-05-06,63,41,52.0,34,45.0, ,0.0,0.0,29.21,29.95,12.6,7,13.7,41.995,-87.933
2587,2,2014-05-06,63,45,54.0,38,47.0, ,0.0,0.0,29.26,29.94,12.9,7,13.7,41.786,-87.752
2588,1,2014-05-07,78,48,63.0,42,50.0, ,0.0,0.01,29.1,29.82,7.5,8,8.9,41.995,-87.933
2589,2,2014-05-07,80,52,66.0,47,55.0,RA,0.0,0.01,29.15,29.81,6.3,10,9.3,41.786,-87.752
2590,1,2014-05-08,89,51,70.0,55,63.0,RA,0.0,0.1,29.08,29.8,13.7,21,14.2,41.995,-87.933
2591,2,2014-05-08,93,68,81.0,58,66.0, ,0.0,0.0,29.15,29.79,13.8,20,14.3,41.786,-87.752
2592,1,2014-05-09,73,54,64.0,52,58.0,RA BR,0.0,1.03,29.03,29.74,13.2,24,16.0,41.995,-87.933
2593,2,2014-05-09,76,57,67.0,56,61.0,TSRA RA BR,0.0,1.43,29.1,29.73,12.4,23,15.3,41.786,-87.752
2594,1,2014-05-10,77,47,62.0,42,52.0, ,0.0,0.0,29.19,29.91,2.9,25,6.9,41.995,-87.933
2595,2,2014-05-10,77,52,65.0,44,54.0, ,0.0,0.0,29.26,29.9,3.1,20,6.8,41.786,-87.752
2596,1,2014-05-11,81,52,67.0,53,59.0, ,0.0,0.12,29.19,29.91,7.6,16,8.9,41.995,-87.933
2597,2,2014-05-11,85,63,74.0,55,61.0,TSRA,0.0,0.41,29.26,29.9,7.8,17,10.1,41.786,-87.752
2598,1,2014-05-12,84,64,74.0,64,67.0,TS TSRA BR,0.0,2.09,29.13,29.85,6.6,19,12.0,41.995,-87.933
2599,2,2014-05-12,86,65,76.0,67,70.0,TS RA BR,0.0,0.03,29.2,29.84,11.1,19,12.5,41.786,-87.752
2600,1,2014-05-13,67,52,60.0,53,56.0,RA BR,0.0,0.12,29.29,29.98,9.5,26,12.3,41.995,-87.933
2601,2,2014-05-13,70,54,62.0,55,58.0,RA,0.0,0.14,29.35,29.97,8.1,25,10.8,41.786,-87.752
2602,1,2014-05-14,56,44,50.0,39,46.0,RA BR,0.0,0.02,29.36,30.09,10.9,2,12.0,41.995,-87.933
2603,2,2014-05-14,57,44,51.0,41,48.0,RA BR,0.0,0.06,29.41,30.08,11.4,1,12.5,41.786,-87.752
2604,1,2014-05-15,55,40,48.0,35,41.0,RA,0.0,0.19,29.26,30.0,10.3,1,13.6,41.995,-87.933
2605,2,2014-05-15,57,42,50.0,38,43.0,RA BR,0.0,0.26,29.32,30.0,9.2,1,13.6,41.786,-87.752
2606,1,2014-05-16,46,37,42.0,34,38.0,RA DZ,0.0,0.1,29.33,30.05,4.9,6,8.0,41.995,-87.933
2607,2,2014-05-16,45,41,43.0,37,40.0,RA,0.0,0.08,29.39,30.06,6.6,5,9.1,41.786,-87.752
2608,1,2014-05-17,60,39,50.0,33,42.0,BR,0.0,0.0,29.4,30.12,7.7,26,8.5,41.995,-87.933
2609,2,2014-05-17,61,41,51.0,34,44.0,BR,0.0,0.0,29.47,30.14,7.6,24,8.2,41.786,-87.752
2610,1,2014-05-18,69,47,58.0,37,48.0, ,0.0,0.0,29.47,30.19,9.8,22,10.5,41.995,-87.933
2611,2,2014-05-18,70,48,59.0,38,49.0, ,0.0,0.0,29.54,30.2,8.5,21,9.2,41.786,-87.752
2612,1,2014-05-19,69,45,57.0,40,50.0,RA,0.0,0.01,29.34,30.1,12.7,16,13.3,41.995,-87.933
2613,2,2014-05-19,71,53,62.0,40,52.0,RA,0.0,0.01,29.41,30.1,11.3,16,12.0,41.786,-87.752
2614,1,2014-05-20,85,62,74.0,58,63.0,TS TSRA RA BR,0.0,0.82,29.12,29.86,9.9,20,11.1,41.995,-87.933
2615,2,2014-05-20,87,63,75.0,60,65.0,TS TSRA BR,0.0,0.64,29.19,29.85,10.5,20,11.9,41.786,-87.752
2616,1,2014-05-21,86,63,75.0,55,63.0,RA BR HZ,0.0,0.01,29.16,29.86,4.4,31,7.5,41.995,-87.933
2617,2,2014-05-21,89,68,79.0,58,66.0,HZ,0.0,0.01,29.21,29.84,4.8,30,7.9,41.786,-87.752
2618,1,2014-05-22,70,53,62.0,47,54.0, ,0.0,0.0,29.36,30.06,4.0,5,6.8,41.995,-87.933
2619,2,2014-05-22,69,54,62.0,50,56.0, ,0.0,0.0,29.42,30.05,5.4,5,7.5,41.786,-87.752
2620,1,2014-05-23,69,48,59.0,43,51.0, ,0.0,0.0,29.47,30.18,6.2,5,6.5,41.995,-87.933
2621,2,2014-05-23,68,51,60.0,46,52.0, ,0.0,0.0,29.52,30.17,5.1,5,6.0,41.786,-87.752
2622,1,2014-05-24,74,47,61.0,42,52.0, ,0.0,0.0,29.44,30.18,3.9,6,5.2,41.995,-87.933
2623,2,2014-05-24,74,50,62.0,45,53.0, ,0.0,0.0,29.5,30.17,3.2,7,4.6,41.786,-87.752
2624,1,2014-05-25,83,50,67.0,46,56.0, ,0.0,0.0,29.35,30.08,2.3,15,5.0,41.995,-87.933
2625,2,2014-05-25,85,54,70.0,49,58.0, ,0.0,0.0,29.41,30.08,1.7,15,4.5,41.786,-87.752
2626,1,2014-05-26,87,61,74.0,59,65.0, ,0.0,0.0,29.25,29.98,5.9,21,7.5,41.995,-87.933
2627,2,2014-05-26,90,67,79.0,62,67.0,TS,0.0,0.08,29.31,29.97,6.3,21,7.7,41.786,-87.752
2628,1,2014-05-27,85,58,72.0,61,65.0,RA BR,0.0,0.21,29.21,29.91,5.3,25,10.0,41.995,-87.933
2629,2,2014-05-27,85,61,73.0,65,68.0,RA BR,0.0,0.5,29.26,29.9,5.3,24,9.7,41.786,-87.752
2630,1,2014-05-28,71,56,64.0,49,55.0,RA BR,0.0,0.03,29.29,30.0,9.1,4,9.3,41.995,-87.933
2631,2,2014-05-28,73,58,66.0,54,59.0,RA BR HZ,0.0,0.68,29.35,29.99,8.3,4,9.1,41.786,-87.752
2632,1,2014-05-29,76,54,65.0,51,57.0, ,0.0,0.0,29.38,30.09,8.4,5,9.0,41.995,-87.933
2633,2,2014-05-29,77,57,67.0,55,59.0, ,0.0,0.0,29.42,30.07,8.8,4,9.7,41.786,-87.752
2634,1,2014-05-30,79,53,66.0,49,57.0, ,0.0,0.0,29.44,30.15,6.1,6,7.0,41.995,-87.933
2635,2,2014-05-30,79,57,68.0,53,59.0, ,0.0,0.0,29.49,30.13,7.1,7,8.0,41.786,-87.752
2636,1,2014-05-31,88,54,71.0,50,59.0, ,0.0,0.0,29.39,30.12,5.8,12,8.0,41.995,-87.933
2637,2,2014-05-31,89,60,75.0,53,62.0, ,0.0,0.0,29.45,30.1,5.1,11,7.4,41.786,-87.752
2638,1,2014-06-01,90,63,77.0,59,66.0, ,0.0,0.01,29.24,29.96,12.9,18,13.0,41.995,-87.933
2639,2,2014-06-01,92,69,81.0,60,68.0, ,0.0,0.01,29.31,29.95,12.0,18,12.1,41.786,-87.752
2640,1,2014-06-02,83,68,76.0,62,67.0,RA,0.0,0.14,29.11,29.83,13.2,22,14.6,41.995,-87.933
2641,2,2014-06-02,85,69,77.0,65,70.0, ,0.0,0.2,29.18,29.82,13.4,22,15.0,41.786,-87.752
2642,1,2014-06-03,81,66,74.0,50,60.0, ,0.0,0.0,29.18,29.89,7.2,28,9.8,41.995,-87.933
2643,2,2014-06-03,82,70,76.0,53,62.0, ,0.0,0.0,29.24,29.88,3.7,29,10.5,41.786,-87.752
2644,1,2014-06-04,70,55,63.0,53,57.0,RA BR,0.0,0.19,29.13,29.85,7.8,6,9.3,41.995,-87.933
2645,2,2014-06-04,72,58,65.0,56,59.0,RA BR,0.0,0.12,29.18,29.84,8.5,6,10.9,41.786,-87.752
2646,1,2014-06-05,76,52,64.0,42,53.0, ,0.0,0.0,29.23,29.95,5.0,6,6.0,41.995,-87.933
2647,2,2014-06-05,75,56,66.0,44,55.0, ,0.0,0.0,29.29,29.94,6.5,6,7.8,41.786,-87.752
2648,1,2014-06-06,81,49,65.0,40,54.0, ,0.0,0.0,29.26,29.98,3.9,11,4.9,41.995,-87.933
2649,2,2014-06-06,82,54,68.0,42,55.0, ,0.0,0.0,29.32,29.97,4.8,9,5.6,41.786,-87.752
2650,1,2014-06-07,84,57,71.0,50,59.0,RA,0.0,0.08,29.18,29.91,3.3,9,7.7,41.995,-87.933
2651,2,2014-06-07,85,62,74.0,51,60.0,RA,0.0,0.12,29.23,29.89,4.2,10,7.1,41.786,-87.752
2652,1,2014-06-08,72,54,63.0,44,53.0,RA,0.0,0.23,29.28,29.98,13.9,2,14.1,41.995,-87.933
2653,2,2014-06-08,70,55,63.0,48,55.0,RA BR,0.0,0.21,29.33,29.97,15.4,1,15.7,41.786,-87.752
2654,1,2014-06-09,78,55,67.0,48,55.0, ,0.0,0.0,29.24,29.96,7.7,4,8.5,41.995,-87.933
2655,2,2014-06-09,79,56,68.0,52,58.0, ,0.0,0.0,29.29,29.94,6.3,4,8.0,41.786,-87.752
2656,1,2014-06-10,66,56,61.0,51,55.0,RA BR,0.0,1.26,29.12,29.87,10.0,3,10.3,41.995,-87.933
2657,2,2014-06-10,70,59,65.0,56,59.0,RA DZ BR,0.0,0.45,29.17,29.85,8.3,3,9.1,41.786,-87.752
2658,1,2014-06-11,67,57,62.0,55,58.0,RA DZ BR,0.0,0.52,29.0,29.71,6.4,34,7.4,41.995,-87.933
2659,2,2014-06-11,69,62,66.0,60,62.0,RA DZ BR HZ,0.0,0.03,29.05,29.7,2.2,36,5.8,41.786,-87.752
2660,1,2014-06-12,79,58,69.0,56,62.0,DZ BR,0.0,0.01,29.08,29.78,8.6,27,10.0,41.995,-87.933
2661,2,2014-06-12,82,63,73.0,59,64.0,DZ BR,0.0,0.01,29.13,29.77,8.9,26,9.8,41.786,-87.752
2662,1,2014-06-13,75,55,65.0,41,52.0, ,0.0,0.0,29.26,29.96,6.4,31,9.8,41.995,-87.933
2663,2,2014-06-13,75,57,66.0,45,55.0, ,0.0,0.0,29.32,29.95,3.4,34,7.5,41.786,-87.752
2664,1,2014-06-14,79,52,66.0,43,55.0, ,0.0,0.0,29.31,30.03,7.8,17,8.3,41.995,-87.933
2665,2,2014-06-14,80,57,69.0,43,56.0, ,0.0,0.0,29.37,30.02,7.5,17,8.6,41.786,-87.752
