,trap-date,trap,num-sqitos,ERRATICUS,PIPIENS,PIPIENSRESTUANS,RESTUANS,SALINARIUS,TARSALIS,TERRITANS,wnv,trap-lat,trap-long
8540,2013-06-28,T900,168,0,0,5,4,0,0,0,0,41.974689,-87.890615
8549,2013-06-28,T903,9,0,0,0,1,0,0,0,0,41.957799,-87.930995
8550,2013-07-08,T002,246,0,0,2,4,0,0,0,0,41.95469,-87.800991
8556,2013-07-08,T003,16,0,0,1,1,0,0,0,0,41.964242,-87.757639
8558,2013-07-08,T008,42,0,0,0,1,0,0,0,0,42.008314,-87.77792099999999
8559,2013-07-08,T009,136,0,0,1,2,0,0,0,0,41.992478000000006,-87.862995
8562,2013-07-08,T011,2,0,0,1,1,0,0,0,0,41.944869,-87.832763
8564,2013-07-08,T012,47,0,0,1,1,0,0,0,0,41.991429,-87.747113
8566,2013-07-08,T013,7,0,0,0,1,0,0,0,0,41.923738,-87.785288
8567,2013-07-08,T017,2,0,0,1,0,0,0,0,0,41.960615999999995,-87.777189
8568,2013-07-08,T018,2,0,0,0,1,0,0,0,0,42.010412,-87.66214000000001
8569,2013-07-08,T027,6,0,0,0,1,0,0,0,0,41.984809000000006,-87.728492
8570,2013-07-08,T028,36,0,0,0,1,0,0,0,0,41.986921,-87.689778
8571,2013-07-08,T030,120,0,0,2,2,0,0,0,0,41.899229999999996,-87.716788
8575,2013-07-08,T031,11,0,0,0,1,0,0,0,0,41.801497999999995,-87.763416
8576,2013-07-08,T033,3,0,0,0,1,0,0,0,0,41.906638,-87.701431
8577,2013-07-08,T035,9,0,0,1,1,0,0,0,0,41.763733,-87.742302
8579,2013-07-08,T039,2,0,0,0,1,0,0,0,0,41.911823999999996,-87.726737
8580,2013-07-08,T046,1,0,0,0,1,0,0,0,0,41.891118,-87.65449100000001
8581,2013-07-08,T047,24,0,0,1,1,0,0,0,0,41.868142,-87.696269
8583,2013-07-08,T048,34,0,0,1,1,0,0,0,0,41.867108,-87.654224
8585,2013-07-08,T054,4,0,0,1,0,0,0,0,0,41.921965,-87.632085
8586,2013-07-08,T061,12,0,0,0,1,0,0,0,0,41.801179,-87.679447
8587,2013-07-08,T062,16,0,0,0,1,0,0,0,0,41.800737,-87.71188000000001
8588,2013-07-08,T063,37,0,0,1,1,0,0,0,0,41.82561,-87.726549
8590,2013-07-08,T065,14,0,0,1,1,0,0,0,0,41.778296999999995,-87.752411
8592,2013-07-08,T066,7,0,0,1,0,0,0,0,0,41.77166,-87.703047
8593,2013-07-08,T069,2,0,0,0,1,0,0,0,0,41.768388,-87.678649
8594,2013-07-08,T073,28,0,0,1,1,0,0,0,0,41.773215,-87.60088
8596,2013-07-08,T074,4,0,0,1,1,0,0,0,0,41.822536,-87.66634300000001
8598,2013-07-08,T079,2,0,0,0,1,0,0,1,0,41.766202,-87.562889
8600,2013-07-08,T080,6,0,0,1,1,0,0,0,0,41.754676,-87.612922
8602,2013-07-08,T082,3,0,0,1,1,0,0,0,0,41.803422999999995,-87.642984
8604,2013-07-08,T089,10,0,0,1,0,0,0,0,0,41.723195000000004,-87.64997
8605,2013-07-08,T090,7,0,0,1,1,0,0,0,0,41.868077,-87.666901
8607,2013-07-08,T094,20,0,0,1,1,0,0,0,0,41.720848,-87.666014
8609,2013-07-08,T094B,5,0,0,1,1,0,0,0,0,41.71914,-87.669539
8611,2013-07-08,T095,3,0,0,0,1,0,0,0,0,41.704336,-87.70373599999999
8612,2013-07-08,T099,4,0,0,1,1,0,0,0,0,41.733643,-87.55551
8614,2013-07-08,T102,16,0,0,0,1,0,0,0,0,41.750498,-87.605294
8615,2013-07-08,T114,3,0,0,0,1,0,0,0,0,41.798697,-87.736812
8616,2013-07-08,T115,25,0,0,1,1,0,0,0,0,41.673408,-87.599862
8618,2013-07-08,T128,7,0,0,0,1,0,0,0,0,41.704572,-87.56566600000001
8619,2013-07-08,T135,43,0,0,1,0,0,0,0,0,41.662014,-87.72460799999999
8620,2013-07-08,T138,115,0,0,1,2,0,0,0,0,41.726465000000005,-87.585413
8623,2013-07-08,T145,1,0,0,0,1,0,0,0,0,41.878114000000004,-87.629798
8624,2013-07-08,T147,6,0,0,1,1,0,0,0,0,41.932094,-87.700117
8626,2013-07-08,T151,37,0,0,1,1,0,0,0,0,41.916265,-87.800515
8628,2013-07-08,T152,2,0,0,0,1,0,0,0,0,41.846075,-87.716277
8629,2013-07-08,T155,35,0,0,0,1,0,0,0,0,41.776156,-87.778927
8630,2013-07-08,T158,28,0,0,1,0,0,0,0,0,41.682587,-87.707973
8631,2013-07-08,T159,18,0,0,0,1,0,0,0,0,41.732984,-87.649642
8632,2013-07-08,T209,5,0,0,1,1,0,0,0,0,41.740641,-87.546587
8634,2013-07-08,T212,24,0,0,1,1,0,0,0,0,41.680946,-87.535198
8636,2013-07-08,T220,2,0,0,0,1,0,0,0,0,41.963976,-87.69181
8637,2013-07-08,T221,6,0,0,1,0,0,0,0,0,41.659112,-87.53869300000001
8638,2013-07-08,T222,6,0,0,0,1,0,0,0,0,41.925197999999995,-87.746381
8639,2013-07-08,T223,1,0,0,0,1,0,0,0,0,41.973845000000004,-87.805059
8640,2013-07-08,T224,5,0,0,1,1,0,0,0,0,41.947227000000005,-87.67145699999999
8642,2013-07-08,T225,13,0,0,0,1,0,0,0,0,41.743402,-87.731435
8643,2013-07-08,T226,17,0,0,1,1,0,0,0,0,41.793818,-87.654234
8645,2013-07-08,T227,115,0,0,2,1,0,0,0,0,41.728495,-87.60096300000001
8648,2013-07-08,T228,8,0,0,0,1,0,0,0,0,41.951865999999995,-87.72505699999999
8649,2013-07-08,T230,20,0,0,0,1,0,0,0,0,41.904194,-87.756155
8650,2013-07-08,T231,1,0,0,0,1,0,0,0,0,41.98728,-87.666066
8651,2013-07-08,T232,2,0,0,1,0,0,0,0,0,41.912563,-87.66805500000001
8652,2013-07-08,T233,2,0,0,0,1,0,0,0,0,42.009876,-87.807277
8653,2013-07-08,T235,8,0,0,1,0,0,0,0,0,41.776428,-87.627096
8654,2013-07-08,T236,9,0,0,1,0,0,0,0,0,41.994679,-87.770899
8655,2013-07-08,T900,296,0,0,2,11,0,0,0,0,41.974689,-87.890615
8668,2013-07-08,T903,27,0,0,1,0,0,0,0,0,41.957799,-87.930995
8669,2013-07-12,T002,582,0,0,5,7,0,0,0,0,41.95469,-87.800991
8681,2013-07-12,T003,115,0,0,2,1,0,0,0,0,41.964242,-87.757639
8684,2013-07-12,T008,78,0,0,1,1,0,0,0,2,42.008314,-87.77792099999999
8686,2013-07-12,T009,215,0,0,1,4,0,0,0,0,41.992478000000006,-87.862995
8691,2013-07-12,T011,3,0,0,0,1,0,0,0,0,41.944869,-87.832763
8692,2013-07-12,T012,124,0,0,0,3,0,0,0,0,41.991429,-87.747113
8695,2013-07-12,T013,84,0,0,2,1,0,0,0,0,41.923738,-87.785288
8698,2013-07-12,T017,7,0,0,1,1,0,0,0,0,41.960615999999995,-87.777189
8700,2013-07-12,T018,3,0,0,1,1,0,0,0,0,42.010412,-87.66214000000001
8702,2013-07-12,T027,16,0,0,1,1,0,0,0,0,41.984809000000006,-87.728492
8704,2013-07-12,T028,62,0,0,1,1,0,0,0,0,41.986921,-87.689778
8706,2013-07-12,T030,41,0,0,1,1,0,0,0,0,41.899229999999996,-87.716788
8708,2013-07-12,T031,48,0,0,1,1,0,0,0,0,41.801497999999995,-87.763416
8710,2013-07-12,T033,5,0,0,1,0,0,0,0,0,41.906638,-87.701431
8711,2013-07-12,T035,8,0,0,1,1,0,0,0,0,41.763733,-87.742302
8713,2013-07-12,T039,4,0,0,1,0,0,0,0,0,41.911823999999996,-87.726737
8714,2013-07-12,T043,4,0,0,1,1,0,0,0,0,41.857402,-87.694991
8716,2013-07-12,T046,18,0,0,1,1,0,0,0,0,41.891118,-87.65449100000001
8718,2013-07-12,T047,112,0,0,2,1,0,0,0,0,41.868142,-87.696269
8721,2013-07-12,T048,64,0,0,1,1,0,0,0,0,41.867108,-87.654224
8723,2013-07-12,T049,2,0,0,0,1,0,0,0,0,41.896282,-87.655232
8724,2013-07-12,T054,10,0,0,2,1,0,0,0,0,41.921965,-87.632085
8727,2013-07-12,T061,72,0,0,1,1,0,0,0,0,41.801179,-87.679447
8729,2013-07-12,T062,106,0,0,1,2,0,0,0,0,41.800737,-87.71188000000001
8732,2013-07-12,T063,13,0,0,1,1,0,0,0,0,41.82561,-87.726549
8734,2013-07-12,T065,63,0,0,1,1,0,0,0,0,41.778296999999995,-87.752411
8736,2013-07-12,T066,54,0,0,1,1,0,0,0,0,41.77166,-87.703047
8738,2013-07-12,T069,13,0,0,1,1,0,0,0,0,41.768388,-87.678649
8740,2013-07-12,T073,34,0,0,1,1,0,0,0,1,41.773215,-87.60088
8742,2013-07-12,T074,122,0,0,1,2,0,0,0,0,41.822536,-87.66634300000001
8745,2013-07-12,T077,1,0,0,1,0,0,0,0,0,41.778748,-87.586427
8746,2013-07-12,T079,25,0,0,1,1,0,0,0,0,41.766202,-87.562889
8748,2013-07-12,T080,15,0,0,1,1,0,0,0,0,41.754676,-87.612922
8750,2013-07-12,T082,48,0,0,1,1,0,0,0,0,41.803422999999995,-87.642984
8752,2013-07-12,T083,14,0,0,1,1,0,0,0,0,41.754292,-87.590773
8754,2013-07-12,T089,11,0,0,1,1,0,0,0,0,41.723195000000004,-87.64997
8756,2013-07-12,T090,112,0,0,2,1,0,0,0,0,41.868077,-87.666901
8759,2013-07-12,T094,14,0,0,1,1,0,0,0,0,41.720848,-87.666014
8761,2013-07-12,T094B,20,0,0,0,1,0,0,0,0,41.71914,-87.669539
8762,2013-07-12,T095,7,0,0,1,0,0,0,0,0,41.704336,-87.70373599999999
8763,2013-07-12,T099,8,0,0,1,1,0,0,0,0,41.733643,-87.55551
8765,2013-07-12,T102,133,0,0,2,1,0,0,0,0,41.750498,-87.605294
8768,2013-07-12,T114,47,0,0,1,1,0,0,0,0,41.798697,-87.736812
8770,2013-07-12,T115,263,0,0,3,4,0,0,0,0,41.673408,-87.599862
8777,2013-07-12,T128,28,0,0,0,1,0,0,1,0,41.704572,-87.56566600000001
8779,2013-07-12,T135,37,0,0,0,1,0,0,1,0,41.662014,-87.72460799999999
8781,2013-07-12,T138,44,0,0,1,1,0,0,0,0,41.726465000000005,-87.585413
8783,2013-07-12,T147,28,0,0,1,1,0,0,0,0,41.932094,-87.700117
8785,2013-07-12,T151,22,0,0,1,1,0,0,0,0,41.916265,-87.800515
8787,2013-07-12,T152,6,0,0,1,1,0,0,0,0,41.846075,-87.716277
8789,2013-07-12,T155,39,0,0,1,1,0,0,0,0,41.776156,-87.778927
8791,2013-07-12,T158,204,0,0,3,2,0,0,0,1,41.682587,-87.707973
8796,2013-07-12,T159,71,0,0,1,1,0,0,0,1,41.732984,-87.649642
8798,2013-07-12,T209,55,0,0,0,2,0,0,0,0,41.740641,-87.546587
8800,2013-07-12,T212,260,0,0,3,3,0,0,0,0,41.680946,-87.535198
8806,2013-07-12,T220,2,0,0,1,0,0,0,0,0,41.963976,-87.69181
8807,2013-07-12,T221,27,0,0,1,1,0,0,0,0,41.659112,-87.53869300000001
8809,2013-07-12,T222,4,0,0,1,1,0,0,0,0,41.925197999999995,-87.746381
8811,2013-07-12,T223,4,0,0,0,1,0,0,0,0,41.973845000000004,-87.805059
8812,2013-07-12,T224,23,0,0,1,1,0,0,0,0,41.947227000000005,-87.67145699999999
8814,2013-07-12,T225,123,0,0,2,1,0,0,0,0,41.743402,-87.731435
8817,2013-07-12,T226,55,0,0,1,1,0,0,0,0,41.793818,-87.654234
8819,2013-07-12,T227,251,0,0,2,4,0,0,0,0,41.728495,-87.60096300000001
8825,2013-07-12,T228,92,0,0,1,2,0,0,0,1,41.951865999999995,-87.72505699999999
8828,2013-07-12,T230,27,0,0,1,1,0,0,0,0,41.904194,-87.756155
8830,2013-07-12,T231,150,0,0,2,2,0,0,0,1,41.98728,-87.666066
8834,2013-07-12,T232,27,0,0,1,1,0,0,0,0,41.912563,-87.66805500000001
8836,2013-07-12,T233,10,0,0,0,1,0,0,0,0,42.009876,-87.807277
8837,2013-07-12,T235,53,0,0,1,1,0,0,0,0,41.776428,-87.627096
8839,2013-07-12,T236,39,0,0,0,1,0,0,0,0,41.994679,-87.770899
8840,2013-07-12,T900,309,0,0,3,7,0,0,0,0,41.974689,-87.890615
8850,2013-07-12,T903,6,0,0,0,1,0,0,0,0,41.957799,-87.930995
8851,2013-07-19,T002,34,0,0,0,1,0,0,0,0,41.95469,-87.800991
8852,2013-07-19,T003,7,0,0,1,0,0,0,0,1,41.964242,-87.757639
8853,2013-07-19,T008,245,0,0,3,3,0,0,0,1,42.008314,-87.77792099999999
8859,2013-07-19,T009,2,0,0,0,1,0,0,0,0,41.992478000000006,-87.862995
8860,2013-07-19,T011,25,0,1,1,1,0,0,0,0,41.944869,-87.832763
8863,2013-07-19,T012,99,0,0,1,2,0,0,0,0,41.991429,-87.747113
8866,2013-07-19,T013,43,0,0,1,1,0,0,0,1,41.923738,-87.785288
8868,2013-07-19,T017,6,0,0,1,1,0,0,0,0,41.960615999999995,-87.777189
8870,2013-07-19,T018,1,0,0,0,1,0,0,0,0,42.010412,-87.66214000000001
8871,2013-07-19,T027,87,0,0,1,2,0,0,0,0,41.984809000000006,-87.728492
8874,2013-07-19,T028,26,0,0,1,1,0,0,0,0,41.986921,-87.689778
8876,2013-07-19,T030,477,0,0,7,4,0,0,0,1,41.899229999999996,-87.716788
8887,2013-07-19,T031,46,0,0,1,1,0,0,0,1,41.801497999999995,-87.763416
8889,2013-07-19,T033,8,0,0,1,1,0,0,0,0,41.906638,-87.701431
8891,2013-07-19,T035,9,0,0,1,0,0,0,0,0,41.763733,-87.742302
8892,2013-07-19,T039,7,0,0,1,0,0,0,0,0,41.911823999999996,-87.726737
8893,2013-07-19,T043,4,0,0,1,0,0,0,0,0,41.857402,-87.694991
8894,2013-07-19,T046,5,0,0,1,1,0,0,0,0,41.891118,-87.65449100000001
8896,2013-07-19,T047,56,0,0,1,1,0,0,0,0,41.868142,-87.696269
8898,2013-07-19,T048,85,0,0,1,1,0,0,0,1,41.867108,-87.654224
8900,2013-07-19,T049,2,0,0,1,0,0,0,0,0,41.896282,-87.655232
8901,2013-07-19,T054,39,0,0,2,1,0,0,0,0,41.921965,-87.632085
8904,2013-07-19,T061,54,0,0,0,2,0,0,0,0,41.801179,-87.679447
8906,2013-07-19,T062,17,0,0,1,0,0,0,0,0,41.800737,-87.71188000000001
8907,2013-07-19,T063,12,0,0,1,1,0,0,0,0,41.82561,-87.726549
8909,2013-07-19,T065,8,0,0,1,0,0,0,0,0,41.778296999999995,-87.752411
8910,2013-07-19,T066,54,0,0,1,1,0,0,0,0,41.77166,-87.703047
8912,2013-07-19,T069,36,0,0,1,1,0,0,0,0,41.768388,-87.678649
8914,2013-07-19,T073,8,0,0,1,1,0,0,0,0,41.773215,-87.60088
8916,2013-07-19,T074,22,0,0,0,1,0,0,0,0,41.822536,-87.66634300000001
8917,2013-07-19,T077,1,0,0,0,1,0,0,0,0,41.778748,-87.586427
8918,2013-07-19,T079,2,0,0,1,0,0,0,0,0,41.766202,-87.562889
8919,2013-07-19,T080,15,0,0,1,1,0,0,0,0,41.754676,-87.612922
8921,2013-07-19,T082,41,0,0,1,1,0,0,0,0,41.803422999999995,-87.642984
8923,2013-07-19,T083,62,0,0,2,1,0,0,0,0,41.754292,-87.590773
8926,2013-07-19,T089,11,0,0,1,1,0,0,0,0,41.723195000000004,-87.64997
8928,2013-07-19,T090,57,0,0,1,1,0,0,0,0,41.868077,-87.666901
8930,2013-07-19,T094,29,0,0,1,1,0,0,0,0,41.720848,-87.666014
8932,2013-07-19,T094B,16,0,0,1,1,0,0,0,0,41.71914,-87.669539
8934,2013-07-19,T095,12,0,0,1,1,0,0,0,0,41.704336,-87.70373599999999
8936,2013-07-19,T099,7,0,0,1,1,0,0,0,0,41.733643,-87.55551
8938,2013-07-19,T102,64,0,0,1,1,0,0,0,0,41.750498,-87.605294
8940,2013-07-19,T114,22,0,0,1,1,0,0,0,0,41.798697,-87.736812
8942,2013-07-19,T115,126,0,0,1,2,0,0,0,0,41.673408,-87.599862
8945,2013-07-19,T128,20,0,0,1,1,0,0,0,1,41.704572,-87.56566600000001
8947,2013-07-19,T135,61,0,0,1,1,0,0,0,0,41.662014,-87.72460799999999
8949,2013-07-19,T138,8,0,0,1,1,0,0,0,0,41.726465000000005,-87.585413
8951,2013-07-19,T145,9,0,0,1,1,0,0,0,0,41.878114000000004,-87.629798
8953,2013-07-19,T147,6,0,0,1,1,0,0,0,0,41.932094,-87.700117
8955,2013-07-19,T151,45,0,0,1,1,0,0,0,0,41.916265,-87.800515
8957,2013-07-19,T152,14,0,0,1,1,0,0,0,0,41.846075,-87.716277
8959,2013-07-19,T158,50,0,0,1,1,0,0,0,0,41.682587,-87.707973
8961,2013-07-19,T159,80,0,0,2,1,0,0,0,0,41.732984,-87.649642
8964,2013-07-19,T209,30,0,0,1,1,0,0,0,0,41.740641,-87.546587
8966,2013-07-19,T212,115,0,0,1,2,0,0,0,0,41.680946,-87.535198
8969,2013-07-19,T220,5,0,0,1,1,0,0,0,0,41.963976,-87.69181
8971,2013-07-19,T221,341,0,0,6,2,0,0,0,0,41.659112,-87.53869300000001
8979,2013-07-19,T222,17,0,0,1,0,0,0,0,0,41.925197999999995,-87.746381
8980,2013-07-19,T223,2,0,0,1,1,0,0,0,0,41.973845000000004,-87.805059
8982,2013-07-19,T224,5,0,0,1,1,0,0,0,0,41.947227000000005,-87.67145699999999
8984,2013-07-19,T225,214,0,0,1,4,0,0,0,1,41.743402,-87.731435
8989,2013-07-19,T226,129,0,1,2,2,0,0,0,1,41.793818,-87.654234
8994,2013-07-19,T227,93,0,0,2,1,0,0,0,0,41.728495,-87.60096300000001
8997,2013-07-19,T228,123,0,0,2,2,0,0,0,2,41.951865999999995,-87.72505699999999
9001,2013-07-19,T230,46,0,0,1,1,0,0,0,1,41.904194,-87.756155
9003,2013-07-19,T231,67,0,0,1,1,0,0,0,0,41.98728,-87.666066
9005,2013-07-19,T232,72,0,0,2,1,0,0,0,0,41.912563,-87.66805500000001
9008,2013-07-19,T233,33,0,0,1,1,0,0,0,0,42.009876,-87.807277
9010,2013-07-19,T235,94,0,1,2,1,1,0,0,0,41.776428,-87.627096
9015,2013-07-19,T236,2,0,0,0,1,0,0,0,0,41.994679,-87.770899
9016,2013-07-19,T900,496,0,1,8,7,0,0,0,3,41.974689,-87.890615
9032,2013-07-19,T903,2,0,0,0,1,0,0,0,0,41.957799,-87.930995
9033,2013-07-25,T002,28,0,1,1,1,0,0,0,0,41.95469,-87.800991
9036,2013-07-25,T003,16,0,0,0,1,0,0,0,0,41.964242,-87.757639
9037,2013-07-25,T008,118,0,0,1,2,0,0,0,0,42.008314,-87.77792099999999
9040,2013-07-25,T009,90,0,0,1,2,0,0,0,0,41.992478000000006,-87.862995
9043,2013-07-25,T011,9,0,0,1,1,0,0,0,0,41.944869,-87.832763
9045,2013-07-25,T012,86,0,0,1,2,0,0,0,0,41.991429,-87.747113
9048,2013-07-25,T013,14,0,0,1,0,0,0,0,0,41.923738,-87.785288
9049,2013-07-25,T017,9,0,0,1,1,0,0,0,0,41.960615999999995,-87.777189
9051,2013-07-25,T018,5,0,0,1,1,0,0,0,0,42.010412,-87.66214000000001
9053,2013-07-25,T027,41,0,0,1,1,0,0,0,0,41.984809000000006,-87.728492
9055,2013-07-25,T028,8,0,0,1,1,0,0,0,0,41.986921,-87.689778
9057,2013-07-25,T030,37,0,0,1,1,0,0,0,0,41.899229999999996,-87.716788
9059,2013-07-25,T031,14,0,0,1,1,0,0,0,0,41.801497999999995,-87.763416
9061,2013-07-25,T033,9,0,0,1,1,0,0,0,0,41.906638,-87.701431
9063,2013-07-25,T035,6,0,0,1,0,0,0,0,0,41.763733,-87.742302
9064,2013-07-25,T039,4,0,0,1,0,0,0,0,0,41.911823999999996,-87.726737
9065,2013-07-25,T043,3,0,0,1,1,0,0,0,0,41.857402,-87.694991
9067,2013-07-25,T046,3,0,0,1,1,0,0,0,0,41.891118,-87.65449100000001
9069,2013-07-25,T047,16,0,0,1,0,0,0,0,0,41.868142,-87.696269
9070,2013-07-25,T048,89,0,0,1,1,0,0,0,0,41.867108,-87.654224
9072,2013-07-25,T049,5,0,0,1,1,0,0,0,0,41.896282,-87.655232
9074,2013-07-25,T054,5,0,0,1,2,0,0,0,1,41.921965,-87.632085
9077,2013-07-25,T061,16,0,0,1,1,0,0,0,0,41.801179,-87.679447
9079,2013-07-25,T062,7,0,0,0,1,0,0,0,0,41.800737,-87.71188000000001
9080,2013-07-25,T063,2,0,0,1,0,0,0,0,0,41.82561,-87.726549
9081,2013-07-25,T065,3,0,0,0,1,0,0,0,0,41.778296999999995,-87.752411
9082,2013-07-25,T066,30,0,0,1,1,0,0,0,0,41.77166,-87.703047
9084,2013-07-25,T069,17,0,0,1,1,0,0,0,0,41.768388,-87.678649
9086,2013-07-25,T073,2,0,0,0,1,0,0,0,0,41.773215,-87.60088
9087,2013-07-25,T074,32,0,0,1,1,0,0,1,0,41.822536,-87.66634300000001
9090,2013-07-25,T077,4,0,0,1,0,0,0,0,0,41.778748,-87.586427
9091,2013-07-25,T079,18,0,0,1,0,0,0,0,1,41.766202,-87.562889
9092,2013-07-25,T080,5,0,0,1,1,0,0,0,0,41.754676,-87.612922
9094,2013-07-25,T082,54,0,1,1,1,0,0,0,0,41.803422999999995,-87.642984
9097,2013-07-25,T083,15,0,0,1,1,0,0,0,0,41.754292,-87.590773
9099,2013-07-25,T089,10,0,0,1,1,0,0,0,0,41.723195000000004,-87.64997
9101,2013-07-25,T090,26,0,0,1,1,0,0,0,0,41.868077,-87.666901
9103,2013-07-25,T094,15,0,0,1,1,0,0,0,0,41.720848,-87.666014
9105,2013-07-25,T095,5,0,0,1,1,0,0,0,0,41.704336,-87.70373599999999
9107,2013-07-25,T099,4,0,0,0,1,0,0,0,0,41.733643,-87.55551
9108,2013-07-25,T102,6,0,0,0,1,0,0,0,0,41.750498,-87.605294
9109,2013-07-25,T114,24,0,0,1,1,0,0,0,0,41.798697,-87.736812
9111,2013-07-25,T115,93,0,0,1,2,0,0,0,0,41.673408,-87.599862
9114,2013-07-25,T128,18,0,0,1,1,0,0,0,0,41.704572,-87.56566600000001
9116,2013-07-25,T135,55,0,0,1,1,0,0,0,0,41.662014,-87.72460799999999
9118,2013-07-25,T138,4,0,0,0,1,0,0,0,0,41.726465000000005,-87.585413
9119,2013-07-25,T145,8,0,0,1,0,0,0,0,0,41.878114000000004,-87.629798
9120,2013-07-25,T147,3,0,0,1,1,0,0,0,0,41.932094,-87.700117
9122,2013-07-25,T151,34,0,0,1,1,0,0,0,0,41.916265,-87.800515
9124,2013-07-25,T152,3,0,0,0,1,0,0,0,0,41.846075,-87.716277
9125,2013-07-25,T155,4,0,0,1,1,0,0,0,0,41.776156,-87.778927
9127,2013-07-25,T158,25,0,0,1,1,0,0,0,0,41.682587,-87.707973
9129,2013-07-25,T159,70,0,0,1,1,0,0,0,0,41.732984,-87.649642
9131,2013-07-25,T209,27,0,1,1,1,0,0,0,0,41.740641,-87.546587
9134,2013-07-25,T212,6,0,0,0,1,0,0,0,0,41.680946,-87.535198
9135,2013-07-25,T220,8,0,0,1,1,0,0,0,0,41.963976,-87.69181
9137,2013-07-25,T221,166,0,0,2,3,0,0,0,0,41.659112,-87.53869300000001
9142,2013-07-25,T222,2,0,0,0,1,0,0,0,0,41.925197999999995,-87.746381
9143,2013-07-25,T223,13,0,0,1,0,0,0,0,0,41.973845000000004,-87.805059
9144,2013-07-25,T224,11,0,0,1,1,0,0,0,0,41.947227000000005,-87.67145699999999
9146,2013-07-25,T225,53,0,1,1,1,0,0,0,0,41.743402,-87.731435
9149,2013-07-25,T226,37,0,0,1,1,0,0,0,0,41.793818,-87.654234
9151,2013-07-25,T227,60,0,0,1,1,0,0,0,0,41.728495,-87.60096300000001
9153,2013-07-25,T228,24,0,0,1,0,0,0,0,0,41.951865999999995,-87.72505699999999
9154,2013-07-25,T230,19,0,0,1,1,0,0,1,0,41.904194,-87.756155
9157,2013-07-25,T231,3,0,0,1,0,0,0,0,0,41.98728,-87.666066
9158,2013-07-25,T232,9,0,0,1,1,0,0,0,0,41.912563,-87.66805500000001
9160,2013-07-25,T233,16,0,0,1,1,0,0,0,0,42.009876,-87.807277
9162,2013-07-25,T235,1,0,0,1,0,0,0,0,0,41.776428,-87.627096
9163,2013-07-25,T236,13,0,0,1,0,0,0,0,0,41.994679,-87.770899
9164,2013-07-25,T900,270,0,2,7,11,0,0,0,0,41.974689,-87.890615
9184,2013-07-25,T903,9,0,0,1,1,0,0,0,0,41.957799,-87.930995
9186,2013-08-01,T002,34,0,1,1,1,0,0,0,0,41.95469,-87.800991
9189,2013-08-01,T003,61,0,1,1,1,0,0,0,1,41.964242,-87.757639
9192,2013-08-01,T008,174,0,1,3,1,0,0,0,0,42.008314,-87.77792099999999
9197,2013-08-01,T009,8,0,0,1,1,0,0,0,0,41.992478000000006,-87.862995
9199,2013-08-01,T011,6,0,0,1,0,0,0,0,0,41.944869,-87.832763
9200,2013-08-01,T012,65,0,1,2,1,0,0,0,0,41.991429,-87.747113
9204,2013-08-01,T013,60,0,1,1,1,0,0,0,1,41.923738,-87.785288
9207,2013-08-01,T017,12,0,0,1,1,0,0,0,0,41.960615999999995,-87.777189
9209,2013-08-01,T027,23,0,0,1,1,0,0,0,0,41.984809000000006,-87.728492
9211,2013-08-01,T028,67,0,1,1,1,0,0,0,0,41.986921,-87.689778
9214,2013-08-01,T030,62,0,0,1,1,0,0,0,1,41.899229999999996,-87.716788
9216,2013-08-01,T031,13,0,0,1,1,0,0,0,0,41.801497999999995,-87.763416
9218,2013-08-01,T033,4,0,0,1,1,0,0,0,0,41.906638,-87.701431
9220,2013-08-01,T035,4,0,0,1,1,0,0,0,0,41.763733,-87.742302
9222,2013-08-01,T039,4,0,0,1,1,0,0,0,0,41.911823999999996,-87.726737
9224,2013-08-01,T043,2,0,0,1,0,0,0,0,0,41.857402,-87.694991
9225,2013-08-01,T046,16,0,0,1,1,0,0,0,0,41.891118,-87.65449100000001
9227,2013-08-01,T047,5,0,1,0,0,0,0,0,0,41.868142,-87.696269
9228,2013-08-01,T048,29,0,1,1,1,0,0,0,0,41.867108,-87.654224
9231,2013-08-01,T049,10,0,0,1,0,0,0,0,0,41.896282,-87.655232
9232,2013-08-01,T054,2,0,0,1,1,0,0,0,0,41.921965,-87.632085
9234,2013-08-01,T061,34,0,0,1,1,0,0,0,0,41.801179,-87.679447
9236,2013-08-01,T062,3,0,0,1,0,0,0,0,0,41.800737,-87.71188000000001
9237,2013-08-01,T063,6,0,0,1,0,0,0,1,0,41.82561,-87.726549
9239,2013-08-01,T065,7,0,0,1,1,0,0,0,0,41.778296999999995,-87.752411
9241,2013-08-01,T066,24,0,1,1,0,0,0,0,0,41.77166,-87.703047
9243,2013-08-01,T069,4,0,0,1,1,0,0,0,0,41.768388,-87.678649
9245,2013-08-01,T073,2,0,0,1,1,0,0,0,0,41.773215,-87.60088
9247,2013-08-01,T074,5,0,0,1,1,0,0,0,0,41.822536,-87.66634300000001
9249,2013-08-01,T077,2,0,0,1,0,0,0,0,0,41.778748,-87.586427
9250,2013-08-01,T079,2,0,0,1,0,0,0,0,0,41.766202,-87.562889
9251,2013-08-01,T082,14,0,0,1,1,0,0,0,0,41.803422999999995,-87.642984
9253,2013-08-01,T083,7,0,1,1,0,0,0,0,0,41.754292,-87.590773
9255,2013-08-01,T089,9,0,1,1,0,0,0,0,0,41.723195000000004,-87.64997
9257,2013-08-01,T090,33,0,1,1,1,0,0,0,0,41.868077,-87.666901
